2.3997511337264053,2.3479387058531733,0,0,1.4626528505946623,1.831490915725978,1.6143892841463772,1.5088727804803237,72.63954545454546,62.83652173913043,66.87671428571429,9,35,6
1.7487513216039323,2.1698812043740316,0,0,4.089211860794528,3.682358305655925,3.418322993086021,3.642691158908223,65.45566666666667,67.36184615384614,68.3551,0,20,1
0,0,0,2.7059067421498373,2.449368146589875,2.3260254871454995,2.2411011651917896,2.21765105453205,59.51583333333334,73.59783333333333,71.31844444444445,0,18,3
2.098906929431516,2.82376455099989,2.5301792575725957,2.5189016602402474,2.390390766460527,2.3621141296987433,1.173160151469854,0,69.02277777777778,68.30227777777777,50.3982857142857,0,28,1
2.129670893402767,2.2580252182422544,2.2605135180811375,2.21434675813674,2.2181536538058277,2.198507455699995,2.0718947870912725,2.0190366058605496,74.61412499999999,75.116875,65.57943999999999,3,25,4
2.067543236168645,0,0,0,0,2.7523932741435457,2.7470496146767687,2.70961150951089,54.36933333333334,69.55183333333333,73.42555555555555,0,18,5
2.6903172509554185,2.8204703388420853,2.8495314260853553,3.593839797807323,3.282254595748023,3.11547615146547,2.833166762880321,2.689996529468669,69.38866666666667,72.46042857142857,75.98427272727271,0,11,6
2.7034777028285673,2.8699822455615545,3.2001213595018942,3.261598965075588,3.5140407902348323,3.6603589153920253,3.7578250243310043,3.8349342182536486,75.315,76.24859999999998,72.52566666666668,0,15,1
3.393180181760994,2.6513305576175528,2.9188549841822864,3.066453845579119,2.9881253059971353,2.403221539496789,2.3342738428069447,2.3679371536096614,70.40914285714285,74.1647857142857,73.45314285714286,0,21,6
2.313657506485902,2.505080291167693,2.4867040198033274,2.582991576881258,2.3822522884381128,2.3104281151627903,2.3305710821367205,2.2894820384995076,71.76954545454545,75.03865217391305,70.53080000000004,0,35,6
2.316148053036973,2.4266487182624576,1.972284444463828,1.870988469920422,2.0377797191920823,2.3124643258113053,2.55896921700438,2.835026086201385,74.56099999999999,74.084125,64.45941666666666,0,24,5
2.9311662610473066,0,0,5.0,4.763481264326131,4.7840562975967496,4.844242283393372,0,61.236454545454556,58.18759090909089,65.68541176470589,0,34,1
2.7207061910943158,2.466893868355287,2.3954520918315945,2.48545810196346,2.4464797094162263,2.4556139491156763,2.486434663563095,2.471187830388299,73.20499999999998,73.99083333333333,68.32868421052633,8,19,3
2.352842992259059,2.4787169875402784,2.571789487418675,2.94226387418954,2.6757316873363477,2.444711682990348,2.3944540832102703,2.3629464860479006,61.86775,72.14755555555557,64.54035714285713,0,14,2
2.47561242800647,2.4011602590253665,0,0,2.1807250117898453,1.7666221982174592,1.3246747912608348,1.5492853281390155,60.94783333333333,67.61853846153846,68.93915000000001,0,20,4
1.2860625913019539,0,0,0,1.9458198498156125,1.7391433057996886,1.6859627549009515,1.5961470071800892,63.757400000000004,72.5038,69.15773333333333,0,15,4
1.375112676919103,1.5134201227399364,0,0,2.7841246954754943,2.4256239531984862,2.4253506401664495,2.410530903547734,64.4202,71.5265,72.97733333333333,0,15,3
2.30083056499451,2.1373999023910955,2.472032580197096,2.0785435512595427,1.9828919900508335,2.1259661721897443,2.0479985833098597,0,72.53099999999999,70.5416,49.98260869565217,0,23,6
1.7603815981024427,1.7432007485988164,1.7176983723266348,1.7176983723266348,1.6964693286308306,1.6755964907612948,1.6755964907612948,1.6194668782935953,63.893,62.77725,61.140166666666666,11,6,6
1.4435557753809907,1.6586186143925397,1.8782897327092551,1.910223960653883,1.9677296348585083,1.9847589155634942,1.9465338807594534,1.9303819996784206,59.7078,68.59027272727272,64.85176470588236,0,17,5
2.340382290356578,2.2790883785909357,2.2858034606528532,2.2812210955953853,2.3157169281640257,2.310797492081269,2.297421924318793,2.274526392209576,67.42,70.7756875,64.99476,22,25,6
1.99825269543873,1.8663945571947562,1.8060646427634617,1.674831312323122,1.4056837948053529,1.5330791551847343,1.5204098906448544,1.4675299152457641,64.34828571428571,67.94535714285715,56.44290476190477,0,21,6
2.2936698336572166,1.5255339902557394,1.5255339902557394,1.4951148853507363,1.4951148853507363,1.4345086072984041,1.4345086072984041,1.3479936188823816,66.34,66.715,62.1616,10,5,6
1.3158541427793995,1.4688590172718268,1.5133837596889506,1.572388442708923,1.6171333732931767,1.607180694137495,1.6398359393507587,1.6764658069032254,61.666333333333334,66.87483333333333,58.8395,0,10,2
0,0,0,0,0,1.3908035735002628,0,2.0099576364406984,55.08042857142858,65.24549999999999,56.27322727272728,0,22,2
0,0,0,0,0,0,0,0,0,0,0,26,-9,6
1.3000014763579646,1.304416566471923,1.332748171643746,1.3353576714336335,1.334513636273585,1.3913698125752179,1.4410264340331282,1.3294451084592982,58.23533333333334,60.21633333333333,56.28488888888889,9,9,5
1.223517679094553,0,0,0,0,1.5602576816389462,1.564712947802653,0,52.80975,61.0405,50.267230769230764,0,13,5
2.2801110777529052,2.2801110777529052,2.299485298403626,2.299485298403626,2.3006181790889175,2.3006181790889175,2.236748085756799,2.236748085756799,68.876,68.16300000000001,63.91400000000001,14,4,1
